Inguinal hernia	HP:0000023
Abnormal hemidiaphragm morphology	HP:0040045
Abnormality of the hemidiaphragms	HP:0040045
Abnormality of the left hemidiaphragm	HP:0040046
Abnormal left hemidiaphragm morphology	HP:0040046
Abnormal right hemidiaphragm morphology	HP:0040047
Abnormality of the right hemidiaphragm	HP:0040047
Calcification of ribs	HP:0040059
Osteosclerosis of the radius	HP:0040061
Slender radius	HP:0040062
Decreased fat tissue	HP:0040063
Decreased adipose tissue	HP:0040063
Abnormality of limb bone	HP:0040068
Abnormality of lower limb bone	HP:0040069
Abnormal shape of bones of the lower limbs	HP:0040069
Abnormal lower limb bone morphology	HP:0040069
Abnormal morphology of bones of the lower limbs	HP:0040069
Abnormal morphology of bones of the upper limbs	HP:0040070
Abnormal upper limb bone morphology	HP:0040070
Abnormality of upper limb bone	HP:0040070
Abnormal shape of bones of the upper limbs	HP:0040070
Abnormal morphology of ulna	HP:0040071
Abnormal forearm bone morphology	HP:0040072
Abnormality of forearm bone	HP:0040072
Dystopic os odontoideum	HP:0040143
Generalised osteoporosis with pathologic fractures	HP:0040160
Generalised osteoporosis	HP:0040160
Generalized osteoporosis with pathologic fractures	HP:0040160
Generalized osteoporosis	HP:0040160
Localized osteoporosis	HP:0040161
Localised osteoporosis	HP:0040161
Abnormal shape of pelvis bone	HP:0040163
Abnormal pelvis bone morphology	HP:0040163
Fatty tumours on the eyelids	HP:0040164
Lipomas of eyelids	HP:0040164
Fatty tumors on the eyelids	HP:0040164
Periostalgia	HP:0040165
Periostitis	HP:0040165
Abnormality of occipitofrontalis muscle	HP:0040172
Abnormality of the tongue muscle	HP:0040173
Abnormality of lingual muscle	HP:0040173
Abnormality of extrinsic muscle of tongue	HP:0040174
Abnormality of extrinsic lingual muscle	HP:0040174
Osteochondrosis	HP:0040188
Atrophy of the rectus femoris muscles	HP:0040191
Rectus femoris muscle atrophy	HP:0040191
Increased head circumference	HP:0040194
Decreased head circumference	HP:0040195
Mild microcephaly	HP:0040196
Muscle hemorrhage	HP:0040242
Muscle haemorrhage	HP:0040242
Difficulty opening mouth	HP:0040263
Jaw ankylosis	HP:0040263
Upper limb muscle hypertrophy	HP:0040265
Proximal upper limb muscle hypertrophy	HP:0040266
Distal upper limb muscle hypertrophy	HP:0040267
Abnormal axial muscle morphology	HP:0040286
Abnormality of axial muscles	HP:0040286
Axial muscle atrophy	HP:0040287
Steatosis of skeletal muscle	HP:0040291
Steatosis of skeletal muscles	HP:0040291
Skeletal muscle steatosis	HP:0040291
Duplicated sella turcica	HP:0040304
Duplication of the sella turcica	HP:0040304
Duplicate sella turcica	HP:0040304
Large jaw	HP:0040309
Increased size of the mandible	HP:0040309
Sterile arthritis	HP:0040310
Symmetric polyarthritis	HP:0040311
Temporomandibular arthritis	HP:0040312
Arthritis of temporomandibular joint	HP:0040312
Oligoarthritis	HP:0040313
Fracture of the humerus	HP:0041055
Humerus fracture	HP:0041055
Fractured humerus	HP:0041055
Broken humerus	HP:0041055
bone humerus	HP:0041055
Humeral fracture	HP:0041055
bone calcaneus	HP:0041061
Fractured calcaneus	HP:0041061
bone knee	HP:0041064
Fractured knee	HP:0041064
bone thoracic vertebra	HP:0041073
Fractured thoracic vertebra	HP:0041073
Lower limb fracture	HP:0041081
Lower extremity fracture	HP:0041081
Fracture of the lower leg	HP:0041081
Fractured lower leg	HP:0041081
Fractured skull	HP:0041082
bone phalanx	HP:0041083
Fractured phalanx	HP:0041083
Compression-fractured thoracic vertebra	HP:0041084
Compression fractured thoracic vertebra	HP:0041084
Wedge fractured thoracic vertebra	HP:0041084
Compression fractured vertebra	HP:0041085
Wedge fractured vertebra	HP:0041085
Compression-fractured vertebra	HP:0041085
Compression fractured cervical vertebra	HP:0041086
Compression-fractured cervical vertebra	HP:0041086
Wedge fractured cervical vertebra	HP:0041086
Wedge fractured lumbar vertebra	HP:0041087
Compression-fractured lumbar vertebra	HP:0041087
Compression fractured lumbar vertebra	HP:0041087
Avulsion fractured humerus	HP:0041088
Avulsion fractured tibia	HP:0041089
Avulsion fractured epiphysis of femur	HP:0041091
Fractured metaphysis of femur	HP:0041114
bone metaphysis of femur	HP:0041114
bone right clavicle	HP:0041115
Fractured right clavicle	HP:0041115
bone left clavicle	HP:0041116
Fractured left clavicle	HP:0041116
bone metacarpus skeleton	HP:0041119
Fractured metacarpus skeleton	HP:0041119
bone epiphysis of fifth metacarpal bone	HP:0041121
Fractured epiphysis of fifth metacarpal bone	HP:0041121
bone tibia	HP:0041143
Fractured tibia	HP:0041143
Fracture of the tibia	HP:0041143
Tibial fracture	HP:0041143
Broken tibia	HP:0041143
bone clavicle bone	HP:0041144
Fractured clavicle bone	HP:0041144
Fractured acetabular part of hip bone	HP:0041145
bone acetabular part of hip bone	HP:0041145
Fractured coccyx	HP:0041146
bone coccyx	HP:0041146
bone epiphysis	HP:0041147
Fractured epiphysis	HP:0041147
bone navicular bone of pes	HP:0041149
Fractured navicular bone of pes	HP:0041149
Fractured cuboid bone	HP:0041150
bone cuboid bone	HP:0041150
Fractured sternoclavicular joint	HP:0041152
bone sternoclavicular joint	HP:0041152
bone ankle joint	HP:0041153
Fractured ankle	HP:0041153
bone elbow joint	HP:0041154
Fractured elbow joint	HP:0041154
bone mandible	HP:0041155
Fractured mandible	HP:0041155
Fractured orbit of skull	HP:0041156
bone orbit of skull	HP:0041156
Fractured rib	HP:0041159
bone rib	HP:0041159
Fractured pes	HP:0041162
Fractured foot bone	HP:0041162
bone pes	HP:0041162
Metatarsal fracture	HP:0041162
Broken foot	HP:0041162
Fractured manual digit	HP:0041163
bone manual digit	HP:0041163
bone talus	HP:0041164
Fractured talus	HP:0041164
bone maxilla	HP:0041165
Fractured maxilla	HP:0041165
Fractured vertebra	HP:0041166
bone vertebra	HP:0041166
bone cervical vertebra	HP:0041167
Fractured cervical vertebra	HP:0041167
bone lumbar vertebra	HP:0041168
Fractured lumbar vertebra	HP:0041168
bone fused sacrum	HP:0041172
Fractured fused sacrum	HP:0041172
Fractured metacarpophalangeal joint	HP:0041173
bone metacarpophalangeal joint	HP:0041173
Fractured distal phalanx of manus	HP:0041174
bone distal phalanx of manus	HP:0041174
Fractured middle phalanx of pes	HP:0041175
bone middle phalanx of pes	HP:0041175
bone distal phalanx of manual digit 2	HP:0041176
Fractured distal phalanx of manual digit 2	HP:0041176
Fractured distal phalanx of manual digit 3	HP:0041177
bone distal phalanx of manual digit 3	HP:0041177
Fractured distal phalanx of manual digit 4	HP:0041178
bone distal phalanx of manual digit 4	HP:0041178
Fractured distal phalanx of manual digit 5	HP:0041179
bone distal phalanx of manual digit 5	HP:0041179
bone distal phalanx of pedal digit 1	HP:0041180
Fractured distal phalanx of pedal digit 1	HP:0041180
bone distal phalanx of pedal digit 3	HP:0041181
Fractured distal phalanx of pedal digit 3	HP:0041181
Fractured middle phalanx of manual digit 2	HP:0041182
bone middle phalanx of manual digit 2	HP:0041182
Fractured middle phalanx of manual digit 3	HP:0041183
bone middle phalanx of manual digit 3	HP:0041183
bone middle phalanx of manual digit 4	HP:0041184
Fractured middle phalanx of manual digit 4	HP:0041184
bone middle phalanx of manual digit 5	HP:0041185
Fractured middle phalanx of manual digit 5	HP:0041185
bone middle phalanx of pedal digit 3	HP:0041186
Fractured middle phalanx of pedal digit 3	HP:0041186
bone proximal phalanx of pedal digit 1	HP:0041187
Fractured proximal phalanx of pedal digit 1	HP:0041187
Fractured proximal phalanx of manual digit 1	HP:0041188
bone proximal phalanx of manual digit 1	HP:0041188
bone epiphysis of femur	HP:0041189
Fractured epiphysis of femur	HP:0041189
Fractured epiphysis of second metacarpal bone	HP:0041190
bone epiphysis of second metacarpal bone	HP:0041190
bone epiphysis of third metacarpal bone	HP:0041191
Fractured epiphysis of third metacarpal bone	HP:0041191
Fractured epiphysis of fourth metacarpal bone	HP:0041192
bone epiphysis of fourth metacarpal bone	HP:0041192
bone epiphysis of first metatarsal bone	HP:0041193
Fractured epiphysis of first metatarsal bone	HP:0041193
bone epiphysis of second metatarsal bone	HP:0041194
Fractured epiphysis of second metatarsal bone	HP:0041194
Fractured epiphysis of third metatarsal bone	HP:0041195
bone epiphysis of third metatarsal bone	HP:0041195
bone distal epiphysis of radius	HP:0041196
Fractured distal epiphysis of radius	HP:0041196
Fractured proximal epiphysis of first metacarpal bone	HP:0041197
bone proximal epiphysis of first metacarpal bone	HP:0041197
Fractured proximal epiphysis of middle phalanx of manual digit 3	HP:0041198
bone proximal epiphysis of middle phalanx of manual digit 3	HP:0041198
Fractured interphalangeal joint	HP:0041199
bone interphalangeal joint	HP:0041199
Fractured sternal end of clavicle	HP:0041200
bone sternal end of clavicle	HP:0041200
bone epiphysis of middle phalanx of manus	HP:0041209
Fractured epiphysis of middle phalanx of manus	HP:0041209
bone lateral malleolus of fibula	HP:0041210
Fractured lateral malleolus of fibula	HP:0041210
Fractured proximal phalanx of digit 2	HP:0041211
bone proximal phalanx of digit 2	HP:0041211
Fractured proximal phalanx of digit 3	HP:0041212
bone proximal phalanx of digit 3	HP:0041212
bone proximal phalanx of digit 4	HP:0041213
Fractured proximal phalanx of digit 4	HP:0041213
Fractured proximal phalanx of digit 5	HP:0041214
bone proximal phalanx of digit 5	HP:0041214
Fractured fused metatarsal bones 2-4	HP:0041215
bone fused metatarsal bones 2-4	HP:0041215
Fractured distal epiphysis of distal phalanx of manual digit 1	HP:0041216
bone distal epiphysis of distal phalanx of manual digit 1	HP:0041216
bone shoulder joint	HP:0041217
Fractured shoulder	HP:0041217
Fractured distal phalanx	HP:0041218
bone distal phalanx	HP:0041218
bone elbow	HP:0041219
Fractured elbow	HP:0041219
Fractured facial bone	HP:0041220
bone facial bone	HP:0041220
bone head of femur	HP:0041221
Fractured head of femur	HP:0041221
Fracture of the fibula	HP:0041222
Fractured fibula	HP:0041222
Fibula fracture	HP:0041222
bone fibula	HP:0041222
Broken fibula	HP:0041222
bone metatarsal bone of digit 5	HP:0041223
Fractured metatarsal bone of digit 5	HP:0041223
bone manual digit bone	HP:0041224
Fractured manual digit bone	HP:0041224
bone metacarpal bone of digit 1	HP:0041225
Fractured metacarpal bone of digit 1	HP:0041225
Fractured distal tarsal bone	HP:0041226
bone distal tarsal bone	HP:0041226
Fractured distal tarsal bone 2	HP:0041227
bone distal tarsal bone 2	HP:0041227
bone distal tarsal bone 3	HP:0041228
Fractured distal tarsal bone 3	HP:0041228
bone metatarsal bone of digit 4	HP:0041230
Fractured metatarsal bone of digit 4	HP:0041230
Fractured metatarsal bone of digit 1	HP:0041231
bone metatarsal bone of digit 1	HP:0041231
bone ilium	HP:0041233
Fractured ilium	HP:0041233
Fractured bone of jaw	HP:0041234
bone bone of jaw	HP:0041234
bone hindlimb bone	HP:0041235
Fractured hindlimb bone	HP:0041235
bone middle phalanx of manus	HP:0041236
Fractured middle phalanx of manus	HP:0041236
Fractured patella	HP:0041237
bone patella	HP:0041237
Fractured manual digit 1 phalanx	HP:0041239
bone manual digit 1 phalanx	HP:0041239
Fractured phalanx of pes	HP:0041240
bone phalanx of pes	HP:0041240
Fractured phalanx of manus	HP:0041241
bone phalanx of manus	HP:0041241
Fractured proximal phalanx of manus	HP:0041243
bone proximal phalanx of manus	HP:0041243
Fractured scapula	HP:0041244
bone scapula	HP:0041244
bone shoulder bone	HP:0041245
Fractured shoulder bone	HP:0041245
Fractured sternum	HP:0041246
bone sternum	HP:0041246
bone tarsal bone	HP:0041247
Fractured tarsal bone	HP:0041247
Wrist fracture	HP:0041248
Broken wrist	HP:0041248
Carpal bone fracture	HP:0041248
Fractured wrist	HP:0041248
bone carpal bone	HP:0041248
Fractured carpal bone	HP:0041248
Abnormal ossification of the trapezium	HP:0045001
Absent ossification of the trapezium	HP:0045002
Abnormal ossification of the scaphoid	HP:0045003
Abnormal ossification of the trapezoid bone	HP:0045004
Abnormal shape of the radius	HP:0045008
Eosinophilic fasciitis	HP:0045029
Abnormality of jaw muscles	HP:0045037
Osteolysis involving bones of the upper limbs	HP:0045039
Aplasia/hypoplasia involving bones of the extremities	HP:0045060
Irregular distal femoral metaphyses	HP:0045079
Distal femoral metaphyseal irregularity	HP:0045079
Atrophied masseter muscle	HP:0045085
Masseter muscle atrophy	HP:0045085
Atrophy of masseter muscle	HP:0045085
Knee joint over-flexibility	HP:0045086
Knee joint hypermobility	HP:0045086
Hip joint hypermobility	HP:0045087
Hand pain	HP:0046505
Abnormal cervical spine morphology	HP:0046508
Looser zones	HP:0100036
Pseudo-fractures	HP:0100036
Thickened cortex of bones	HP:0100039
Broad 2nd toe	HP:0100040
Wide 2nd toe	HP:0100040
Wide 3rd toe	HP:0100041
Broad 3rd toe	HP:0100041
Wide 4th toe	HP:0100042
Broad 4th toe	HP:0100042
Broad little toe	HP:0100043
Broad pinkie toe	HP:0100043
Broad pinky toe	HP:0100043
Broad 5th toe	HP:0100043
Absent end part of the 2nd toe bone	HP:0100044
Absent epiphyses of the 2nd toe	HP:0100044
Bracket epiphyses of the 2nd toe	HP:0100045
Bracket shaped end part of 2nd toe bone	HP:0100045
Cone-shaped end part of the 2nd toe bone	HP:0100046
Cone-shaped epiphyses of the 2nd toe	HP:0100046
Enlarged epiphyses of the 2nd toe	HP:0100047
Enlarged end part of the 2nd toe bone	HP:0100047
Fragmentation of the end part of the 2nd toe bone	HP:0100048
Fragmentation of the epiphyses of the 2nd toe	HP:0100048
Irregular epiphyses of the 2nd toe	HP:0100049
Irregular end part of the 2nd toe bone	HP:0100049
Increased bone density of end part of the 2nd toe	HP:0100050
Ivory epiphyses of the 2nd toe	HP:0100050
Pseudoepiphyses of the 2nd toe	HP:0100051
Small epiphyses of the 2nd toe	HP:0100052
Small end part of the 2nd toe bone	HP:0100052
Stippling of the epiphyses of the 2nd toe	HP:0100053
Speckled calcifications in the end part of the 2nd toe bone	HP:0100053
Triangular end part of the 2nd toe bone	HP:0100054
Triangular epiphyses of the 2nd toe	HP:0100054
Absent end part of the 3rd toe	HP:0100055
Absent epiphyses of the 3rd toe	HP:0100055
Bracket epiphyses of the 3rd toe	HP:0100056
Bracket shaped end part of 3rd toe bone	HP:0100056
Cone-shaped epiphyses of the 3rd toe	HP:0100057
Cone-shaped end part of the 3rd toe bone	HP:0100057
Enlarged end part of the 3rd toe bone	HP:0100058
Enlarged epiphyses of the 3rd toe	HP:0100058
Fragmentation of the end part of the 3rd toe bone	HP:0100059
Fragmentation of the epiphyses of the 3rd toe	HP:0100059
Irregular end part of the 3rd toe bone	HP:0100060
Irregular epiphyses of the 3rd toe	HP:0100060
Increased bone density of end part of the 3rd toe bone	HP:0100061
Ivory epiphyses of the 3rd toe	HP:0100061
Pseudoepiphyses of the 3rd toe	HP:0100062
Small end part of the 3rd toe bone	HP:0100063
Small epiphyses of the 3rd toe	HP:0100063
Stippling of the epiphyses of the 3rd toe	HP:0100064
Speckled calcifications in the end part of the 3rd toe bone	HP:0100064
Triangular epiphyses of the 3rd toe	HP:0100065
Triangular end part of the 3rd toe bone	HP:0100065
Absent end part of the 4th toe bone	HP:0100066
Absent epiphyses of the 4th toe	HP:0100066
Bracket shaped end part of 4th toe bone	HP:0100067
Bracket epiphyses of the 4th toe	HP:0100067
Cone-shaped end part of the 4th toe bone	HP:0100068
Cone-shaped epiphyses of the 4th toe	HP:0100068
Enlarged epiphyses of the 4th toe	HP:0100069
Enlarged end part of the 4th toe bone	HP:0100069
Fragmentation of the epiphyses of the 4th toe	HP:0100070
Fragmentation of the end part of the 4th toe bone	HP:0100070
Irregular epiphyses of the 4th toe	HP:0100071
Irregular end part of the 4th toe bone	HP:0100071
Increased bone density of end part of the 4th toe bone	HP:0100072
Ivory epiphyses of the 4th toe	HP:0100072
Pseudoepiphyses of the 4th toe	HP:0100073
Small epiphyses of the 4th toe	HP:0100074
Small end part of the 4th toe bone	HP:0100074
Stippling of the epiphyses of the 4th toe	HP:0100075
Speckled calcifications in the end part of the 4th toe bone	HP:0100075
Triangular epiphyses of the 4th toe	HP:0100076
Triangular end part of the 4th toe bone	HP:0100076
Absent epiphyses of the 5th toe	HP:0100077
Absent end part of the pinky toe bone	HP:0100077
Absent end part of the pinkie toe bone	HP:0100077
Absent end part of the little toe bone	HP:0100077
Bracket shaped end part of little toe bone	HP:0100078
Bracket shaped end part of pinkie toe bone	HP:0100078
Bracket epiphyses of the 5th toe	HP:0100078
Bracket shaped end part of pinky toe bone	HP:0100078
Cone-shaped epiphyses of the 5th toe	HP:0100079
Cone-shaped end part of the little toe bone	HP:0100079
Cone-shaped end part of the pinky toe bone	HP:0100079
Cone-shaped end part of the pinkie toe bone	HP:0100079
Enlarged end part of the little toe bone	HP:0100080
Enlarged end part of the pinkie toe bone	HP:0100080
Enlarged epiphyses of the 5th toe	HP:0100080
Enlarged end part of the pinky toe bone	HP:0100080
Fragmentation of the end part of the little toe bone	HP:0100081
Fragmentation of the epiphyses of the 5th toe	HP:0100081
Fragmentation of the end part of the pinky toe bone	HP:0100081
Fragmentation of the end part of the pinkie toe bone	HP:0100081
Irregular end part of the pinkie toe bone	HP:0100082
Irregular end part of the little toe bone	HP:0100082
Irregular end part of the pinky toe bone	HP:0100082
Irregular epiphyses of the 5th toe	HP:0100082
Increased bone density of end part of the little toe bone	HP:0100083
Ivory epiphyses of the 5th toe	HP:0100083
Increased bone density of end part of the pinky toe bone	HP:0100083
