Inguinal hernia	HP:0000023
Chronic myeloid leukemia	None
Chronic myelogenous leukemia	None
Chronic myelocytic leukemia	None
Chronic myelocytic leukaemia	None
Chronic myelogenous leukaemia	None
Epstein-Barr virus meningitis	None
EBV meningitis	None
Severe varicella zoster infection	None
Anti-glutamic acid decarboxylase antibody positivity	None
Anti-GAD antibody positivity	None
Enlarged lysosomal vacuoles in lymphocytes	None
Vacuolated blood lymphocytes	None
Vacuolated lymphocytes	None
Abnormality of immune system physiology	None
Reduced circulating interleukin 10 concentration	None
Decreased specific antibody response to protein-conjugated polysaccharide vaccine	None
Anti-thyroid globulin antibody positivity	None
TgAbs	None
Anti-thyroglobulin antibody positivity	None
Follicular hyperplasia	None
Anti-pituitary antibody positivity	None
Immunoglobulin E-mediated seafood allergy	None
IgE-mediated seafood allergy	None
Allergy to seafood	None
Seafood allergy	None
Severe adenovirus infection	None
Abnormal IgD level in blood	None
Abnormal circulating IgD level	None
Acute myelocytic leukaemia	None
Acute myeloid leukaemia	None
Acute myelogenous leukemia	None
Acute myeloid leukemia	None
AML	None
Acute myeloblastic leukaemia	None
Acute myelocytic leukemia	None
Acute myelogenous leukaemia	None
Acute myeloblastic leukemia	None
Congenital exfoliative erythroderma	None
Anti-glycine receptor antibody	None
Anti-GlyR antibody	None
Negative NBT reduction test	None
Negative nitroblue tetrazolium reduction test	None
Impaired oxidative burst	None
Increased blood leukocyte number	None
Elevated white blood count	None
High white blood count	None
Leukocytosis	None
Predominantly epidermal neutrophilic infiltrate	None
Seborrhea	None
Seborrheic eczema	None
Seborrheic dermatitis	None
Dysseborrheic dermatitis	None
Anti-GT1a IgG antibody positivity	None
Smooth muscle antibody positive	None
Smooth muscle antibody positivity	None
Anti-smooth muscle antibody positivity	None
Immunologic hypersensitivity	None
Abnormal serum interferon-gamma level	None
Abnormal circulating interferon-gamma concentration	None
Anti-phosphatidic acid antibody positivity	None
Chronic blood cancer	None
Chronic leukaemia	None
Chronic leukemia	None
Recurrent fungal infections	None
Constrictive pericarditis	None
Partial absence of specific antibody response to tetanus vaccine	None
Chronic (near) absent circulating IgG1	None
Chronic (near) absent IgG1 in blood	None
Impaired neutrophil bactericidal activity	None
Panhypogammaglobulinemia	None
Panhypogammaglobulinaemia	None
Panypogammaglobulinemia	None
Airborn particle hypersensitivity	None
Transient decreased IgG1 in blood	None
Transient decreased circulating IgG1	None
C4 nephritic factor positivity	None
Reduced CH50	None
Reduced hemolytic complement activity	None
Anti-GM4 antibody positivity	None
Abnormal cytokine signalling	None
Abnormal cytokine signaling	None
Decreased circulating IgG4 level	None
Decreased IgG4 level in blood	None
Abnormal macrophage count	None
Abnormal white blood cell count	None
Abnormal leukocyte count	None
BCGitis	None
Abnormal circulating interleukin 21 concentration	None
C4a deficiency	None
Decreased serum complement C4a	None
Complement component 4A deficiency	None
Increased proportion of transitional B cells	None
Increased proportion of CD19+CD38+IgM+ cells	None
Bone infection	None
Osteomyelitis	None
Basophilia	None
Increased basophil count	None
Anti-steroid 17alpha-hydroxylase antibody positivity	None
Anti-P450C17	None
Decreased total hemolytic complement activity	None
Abnormality of the thymus	None
Persistent viremia	None
Morphological abnormality of the semicircular canal	None
Prominent ear helix	None
Large helix	None
Hearing abnormality	None
Abnormal hearing	None
Severe hearing loss	None
Severe hearing impairment	None
Severe deafness	None
Abnormal helix morphology	None
Abnormality of the helix	None
Helix abnormal	None
Abnormal helices	None
Heffner tumor	None
Aggressive papillary middle ear tumour	None
Heffner tumour	None
Endolymphatic sac tumour	None
Low-grade adenocarcinoma of endolymphatic sac origin	None
Endolymphatic sac tumor	None
Aggressive papillary middle ear tumor	None
Long ear	None
Long ears	None
Stapes fixation	None
Stapes ankylosis	None
Bilateral sensorineural deafness	None
Bilateral sensorineural hearing impairment	None
Bilateral sensorineural hearing loss	None
Bilateral nerve deafness	None
Hearing loss, sensorineural, bilateral	None
Hypoplasia of the antihelix	None
Hypoplastic antihelix	None
Linear earlobe crease	None
Notched helix	None
Cleft helix	None
Notching of the ear helix	None
Abnormal ear morphology	None
Functional abnormality of the inner ear	None
Discontinuous ascending root of helix	None
Helix, discontinuous ascending root	None
High frequency sensorineural hearing impairment	None
High-frequency sensorineural hearing impairment	None
High-tone sensorineural deafness	None
High-tone sensorineural hearing impairment	None
Railroad track ears	None
Helix, crus, horizontal	None
Railroad track sign	None
Horizontal orientation of the crus of helix	None
Horizontal crus of helix	None
Horizontal orientation of the ear crus	None
Pits in posterior aspect of ear helices	None
Indentation in back of outer ear	None
Ear, posterior helical groove	None
Ear, posterior helical notch	None
Posterior helix pit	None
Helix, posterior pit	None
Hypoplasia of the vestibule of the inner ear	None
Transverse earlobe creases	None
Earlobe crease	None
Anterior creases of earlobe	None
Abnormality of the cochlear nerve	None
Profound hearing impairment	None
Conductive hearing loss, mild	None
Mild conductive hearing impairment	None
Abnormal vestibular saccule morphology	None
Inner ear tumour	None
Neoplasm of the inner ear	None
Inner ear tumor	None
Abnormality of the round window	None
Lobule aplasia	None
Absent ear lobes	None
Earlobe, absent	None
Lobeless ears	None
Absent earlobe	None
Stenosis of the Eustachian tube	None
Mozart ear	None
Helix, crus, absent	None
Absent crus of helix	None
Tinnitus	None
Ringing in the ears	None
Ringing in ears	None
Aplasia/Hypoplasia of the ear	None
Absent/small ear	None
Absent/underdeveloped ear	None
Susceptibility to otitis media	None
Recurrent middle ear infection	None
Recurrent otitis media	None
Frequent otitis media	None
Recurrent episodes of otitis media	None
Multiple episodes of otitis media	None
Otitis media, recurrent	None
Microtia, first degree	None
First-degree microtia	None
Cleft at the superior portion of the pinna	None
Cleft at the superior portion of the ear	None
Recurrent infections of the middle ear	None
Helix, crus, prominent	None
Hyperplastic helix crus	None
Abnormal prominence of the crus of the ear	None
Hypertrophic helix crus	None
Prominent crus of helix	None
Infantile sensorineural hearing impairment	None
Infantile sensorineural hearing loss	None
Absent antihelix	None
Auricular tag	None
Absent/underdeveloped external ear	None
Aplasia/Hypoplasia of the external ear	None
Absent/small external ear	None
Indented helix	None
Helix, crimped	None
Crimped helix	None
Vestibular hypofunction	None
Impaired visually enhanced vestibulo-ocular reflex	None
VVOR impairment	None
Visually enhanced vestibulo-ocular reflex impairment	None
Dilated semicircular canal	None
Enlarged semicircular canal	None
Dilated vestibule of the inner ear	None
Cochlear malformation	None
Thickened helices	None
Thick helix	None
Narrow incisura width	None
Lobe, forward facing	None
Forward facing earlobe	None
Auricular pit	None
Severe sensorineural hearing impairment	None
Severe sensorineural deafness	None
Severe sensorineural hearing loss	None
Hypotrophic superior crus of antihelix	None
Underdeveloped superior crus of antihelix	None
Hypoplastic superior crus of antihelix	None
Progressive cochlear degeneration	None
Cochlear degeneration	None
Hypertrophic antihelix stem	None
Prominent stem of antihelix	None
Hyperplastic antihelix stem	None
Angulated antihelix	None
Pulsatile tinnitus	None
Synotia	None
Progressive high frequency hearing loss	None
Hearing loss, high-frequency	None
High-frequency deafness	None
Progressive high-frequency hearing loss	None
High frequency hearing loss	None
High-frequency hearing impairment	None
Prominent ear lobes	None
Prominent ear lobules	None
Fleshy earlobes	None
Large earlobe	None
Fleshy earlobe	None
Helix, crus, connected to antihelix	None
Crus of helix connected to antihelix	None
Ear tumour	None
Ear tumor	None
Neoplasm of the ear	None
Cutaneous atresia of the external auditory canal	None
Abnormal pinnae	None
Abnormality of the auricle	None
External ear malformations	None
Abnormality of the external ear	None
Ear anomalies	None
Malformed pinnae	None
Abnormality of the outer ear	None
Outer ear abnormality	None
Dilated cochlear aqueduct	None
Enlarged cochlear aqueduct	None
Unilateral deafness	None
Deafness in one ear	None
Deafness, unilateral	None
Abnormal shape/structure of ear	None
Microtia, third degree	None
Third-degree microtia	None
Absent internal auditory canal	None
Double antitragus	None
Bifid antitragus	None
Low-frequency hearing loss	None
Absent/underdeveloped inner ear	None
Absent/small inner ear	None
Aplasia/Hypoplasia of the inner ear	None
Underdeveloped crus of the helix	None
Hypoplasia of the crus of the ear	None
Underdeveloped crus of the ear	None
Middle ear abnormality	None
Middle ear abnormalities	None
Abnormality of the middle ear	None
Moderate hearing impairment	None
Otitis media	None
Middle ear infection	None
Profound sensorineural hearing impairment	None
Aplasia of the eighth cranial nerve	None
Absent the eighth cranial nerve	None
Absent vestribular nerve	None
Aplasia of cranial nerve VIII	None
Aplasia of the vestibular nerve.	None
Absent cranial nerve viii	None
Abnormal cerumen pigmentation	None
Abnormal cerumen colour	None
Abnormal cerumen color	None
Congenital sensorineural deafness	None
Congenital perceptive deafness	None
Congenital sensorineural hearing impairment	None
Congenital neurosensory deafness	None
Hearing loss, congenital sensorineural	None
Bilateral congenital sensorineural deafness	None
Congenital sensorineural hearing loss	None
Cystic lesions of the pinnae	None
Constricted helix type IV	None
Ear, grade II dysplasia	None
Cockleshell ear	None
Severe cupped ear, type III	None
Snail ear	None
Shell ear	None
Microtia, second degree	None
Mini ear	None
Congenital earlobe sinuses	None
Abnormal Eustachian tube morphology	None
Abnormality of the Eustachian tube	None
Absence of acoustic middle ear muscle reflexes	None
Absent middle ear reflexes	None
Absence of acoustic reflex	None
Long hairs growing from helix of ear	None
Long hairs growing from helix of pinna	None
Ear hair	None
Glue ear	None
Lop ear	None
Question mark ear	None
Constricted ear	None
Question mark ears	None
Cosman ear	None
Polyotia	None
Impairment of the the acoustic reflex	None
Absence of the reflex of the tensor tympani muscle	None
Abnormal inner ear epithelium morphology	None
Bifid tragus	None
Tragus, bifid	None
Notched tragus	None
Antihelix, inferior crus, underdeveloped	None
Hypoplastic inferior crus of antihelix	None
Underdeveloped inferior crus of antihelix	None
Hypotrophic inferior crus of antihelix	None
Cup-shaped ears	None
Cupped ear	None
Simple, cup-shaped ears	None
Cupped ears	None
Capuchin ears	None
Vestibular areflexia	None
Vestibular ataxia	None
Narrow internal auditory canal	None
Abnormality of the oval window	None
Abnormality of the vestibular window	None
Telangiectasia of the ear	None
Moderate sensorineural hearing impairment	None
Moderate neural deafness	None
Tympanic calcification	None
Tympanosclerosis	None
Otosclerosis	None
Absent stapes head	None
Asymmetry of the shape of the ears	None
Atresia of the Eustachian tube	None
Underfolded superior helices	None
Small semicircular canal	None
Hypoplasia of the semicircular canals	None
Hypoplasia of the semicircular canal	None
Quelprud nodule	None
Abnormal antihelix	None
Abnormal anthelix	None
Abnormal antehelix	None
Abnormal antihelix morphology	None
Mondini malformation	None
Mondini defect	None
Incomplete partition of the cochlea type II	None
Cochlear malformation defect (Mondini dysplasia)	None
Mondini dysplasia	None
Asymmetry of the position of the ears	None
Uneven ears	None
Abnormality of anterior crus of antihelix	None
Abnormality of inferior crus of antihelix	None
Simple ear	None
Everted antitragus	None
Osseous stenosis of the external auditory canal	None
Antihelical shelf	None
Conchal shelf	None
Uplifted earlobe	None
Lobe, uplifted	None
Upturned earlobes	None
Fleshy upturned lobules	None
Uplifted earlobes	None
Upturned earlobe	None
Bilateral conductive deafness	None
Bilateral conductive hearing loss	None
Bilateral conductive hearing impairment	None
