Inguinal hernia	HP:0000023
Giant pigmented hairy nevus	None
Giant pigmented mole	None
Giant pigmented nevus	None
Generalised ichthyosis	None
Generalized ichthyosis	None
Clumping of elastic fibres in the dermis	None
Clumping of elastic fibers in the dermis	None
CIU	None
Chronic idiopathic urticaria	None
Chronic spontaneous urticaria	None
CSU	None
Loss of adipose tissue around the neck	None
Decreased adipose tissue around neck	None
Loss of fat around neck	None
Linear hyperpigmentation	None
Thinning scalp hair	None
Sparse scalp hair	None
Reduced/lack of hair on scalp	None
Reduced amount of scalp hair	None
Hypotrichosis on scalp	None
Decreased number of scalp follicles	None
Reduction in the number of scalp follicles	None
Thin scalp hair	None
Scalp hypotrichosis	None
Nodular melanoma	None
Cyanotic episode	None
Progressive reticulate hyperpigmentation	None
Livedoid dermatitis	None
Livedo	None
Pachydermia	None
Thickened skin	None
Thick skin	None
Diffusely thickened skin	None
Nevus roseus	None
Angioma serpentinum	None
Striae distensae	None
Striae atrophicae	None
Striae cutis distensae	None
Purplish striae	None
Striae	None
Stretch marks	None
Periungual erythema	None
Fragmented elastic fibres in the dermis	None
Fragmented elastic fibers in the dermis	None
Sawtoothed acanthosis	None
Sawtooth acanthosis	None
Dermatitis, Atopic	None
Atopic dermatitis	None
Baby eczema	None
Atopic dermatitis, chronic	None
Skin plaque	None
Lack of eyebrow curvature	None
Straight eyebrows	None
Straight eyebrow	None
Lack of eyebrow arch	None
Flat eyebrow	None
Horizontal eyebrow	None
Subcutaneous neurofibromas	None
Thin scalp hair at front of head	None
Sparse scalp hair at front of head	None
Sparse anterior scalp hair	None
Eyelid erythema	None
Erythema of eyelid	None
Erythema of the eyelids	None
Itchy eyes	None
Ocular itch	None
Ocular pruritus	None
Discrete 2 to 5-mm hyper- and hypopigmented macules	None
Pretibial myxedema	None
Graves dermopathy	None
Acute cutaneous wound	None
Orthokeratotic hyperkeratosis	None
Livedo racemosa	None
Desquamation	None
flaking skin	None
Scaling skin	None
Scaly skin	None
peeling skin	None
Generalised papillary lesions	None
Generalized papillary lesions	None
Cutis marmorata telangiectatica congenita	None
Warfarin-induced skin necrosis	None
Pseudo-chilblains on toes	None
Chilblain-like toes	None
COVID toe	None
Chilblain-like toe lesions	None
Candida overgrowth syndrome	None
Chronic intestinal candidiasis	None
Cold urticaria	None
Ectopic cilia of eyelid	None
Absent eyelashes	None
Atrichia of eyelashes	None
Aplasia of eyelashes	None
Failure of development of eyelashes	None
Agenesis of eyelashes	None
Sacral hypertrichosis	None
Stretchable skin	None
Hyperextensible skin	None
Skin hyperextensibility	None
Hyperelastic skin	None
Skin hyperelasticity	None
Malalignment of the great toenail	None
Dorsal hirsutism	None
Excessive hair growth	None
Hypertrichosis	None
Increased hair growth on body	None
Perioral hyperkeratosis	None
High anterior hairline	None
High frontal hairline	None
Abnormal hairshaft morphology	None
Acral lentiginous melanoma	None
Abnormal toenail development	None
Dysplastic toenails	None
Toenail dysplasia	None
Junctional split	None
Blistering with junctional split	None
Lamina lucida cleavage	None
Subepidermal blistering with cleavage in the lamina lucida	None
Progressive vitiligo	None
Congenital onychodystrophy	None
Congenital malformed nails	None
Increased transverse length of eyebrow	None
Long eyebrows	None
Elongated eyebrow	None
Increased horizontal length of eyebrow	None
Disseminated molluscum contagiosum	None
Recurrent cutaneous abscess formation	None
Absent pigmentation of the abdomen	None
White scaling skin	None
White scaly skin	None
Steatocystoma multiplex	None
Blushed cheeks	None
Red in the face	None
Blushing	None
Red face	None
Ruddy face	None
Facial erythema	None
Rosacea	None
Frontal cutaneous lipoma	None
Itchy palm	None
Palmar pruritus	None
Premature aged appearance	None
Wizened face	None
Aged facial appearance	None
Progeroid facial appearance	None
Prematurely aged facial appearance	None
Prematurely aged face	None
Prominent palmar flexion creases	None
Prominent life line	None
Unusual skin infection	None
Red-blue papule	None
Erythematous papule	None
Prominent veins	None
Marked subcutaneous veins	None
Prominent superficial veins	None
Punctate palmar hyperkeratosis	None
Foot crease	None
Longitudinal groove on soles	None
Deep longitudinal plantar crease	None
Melanonychia	None
Aplasia cutis congenita of scalp	None
Scalp aplasia cutis congenita	None
Scalp defect	None
Solitary scalp defect	None
Defect of scalp	None
Focal absence of scalp tissue	None
Hair loss	None
Alopecia	None
Dermatoglyphic variants	None
Hyperkeratotic papule	None
Few cafe-au-lait spots	None
Absent second fingernail	None
Skin-colored papule	None
Flesh-colored papule	None
Nail pterygium	None
Pterygium of nails	None
Silver-gray hair color	None
Silvery-gray hair	None
Silver-gray hair	None
Silver-gray hair colour	None
Fracture blister	None
Nailfold capillary tortuosity	None
White hair	None
Flexural lichenification	None
Decreased ability to sweat	None
Oligohidrosis	None
Hypohidrosis	None
Inadequate sweating	None
Decreased sweating	None
Sweating, decreased	None
Painful subcutaneous lipomas	None
Painful noncancerous fat tissue tumour under the skin	None
Painful noncancerous fat tissue tumor under the skin	None
Central nail canal	None
Median nail dystrophy	None
Serpiginous cutaneous lesion	None
Serpiginous eruption	None
Hair loss on scalp from scarring condition	None
Cicatricial alopecia	None
Scarring alopecia of scalp	None
Verrucous papule	None
Papillomatous papule	None
Harlequin phenomenon	None
Hidrotic ectodermal dysplasia	None
Abnormal epidermis stratum granulosum morphology	None
Numerous moles	None
Numerous nevi	None
Multiple pigmented nevi	None
Pruritis on hand	None
Absent skin pigmentation	None
Lack of skin coloration	None
Hyperconvex toenail	None
Scleroderma	None
Progressive systemic scleroderma	None
Pseudoscleroderma	None
Hyperpigmented nevi and streak	None
Abnormal terminal:vellus ratio	None
Angiokeratoma	None
Angiokeratomas	None
Trichiasis of eyelid eyelashes	None
Introversion of eyelashes	None
Trichiasis	None
Ingrown eyelashes	None
Nevus anemicus	None
Naevus anaemicus	None
Numerous congenital melanocytic nevi	None
Onychogryposis	None
Thick nail	None
Thickened nails	None
Dystrophic thickened nails	None
Fair hair	None
Flaxen hair colour	None
Fair hair color	None
Light colored hair	None
Fair hair colour	None
Blond hair	None
Sandy hair color	None
Sandy hair colour	None
Straw colored hair	None
Flaxen hair color	None
Straw coloured hair	None
Towhead (hair color)	None
Light coloured hair	None
Subcutaneous spheroids	None
Translucent skin	None
Dermal translucency	None
Tongue telangiectasia	None
Lingual angioectasias	None
Spider veins of the tongue	None
Lingual telangiectasia	None
Angioectasias of the tongue	None
Palmar hyperlinearity	None
Frontal balding	None
Male pattern baldness	None
Mixed hypo- and hyperpigmentation of the skin	None
Recurrent vulvovaginal candidiasis	None
Abnormality of pace of hair growth	None
Abnormality of hair growth rate	None
Abnormality of speed of hair growth	None
Extra rows of eyelashes	None
Two rows of eyelashes	None
Multiple rows of eyelashes	None
Double row of eyelashes	None
Fast-growing nails	None
Tendon xanthomatosis	None
Tendon xanthomas	None
Meibomian gland lipogranuloma	None
Chalazion	None
Unusual dermatoglyphics	None
Poroma	None
Parungual fibromas	None
Koenen tumour	None
Koenen's tumor	None
Koenen's tumour	None
Koenen tumor	None
Periungual fibroma	None
Ungual fibroma	None
Thin skin	None
Decreased palmar creases	None
Shallow palmar creases	None
Hypoplastic palmar creases	None
Shallow palm line	None
Poorly formed palmar creases	None
Ridged nails	None
Longitudinal ridging	None
Nail ridging	None
Grooved nails	None
Ridged nail	None
Spinal nerve root neurofibromas, symmetric, multiple	None
Symmetric spinal nerve root neurofibromas	None
Red head (hair color)	None
Ginger hair colour	None
Red hair color	None
Red hair colour	None
Red hair	None
Ginger hair color	None
Albinism	None
Achromasia	None
Mole	None
Nevi	None
Naevi	None
Naevus	None
Nevus	None
Slow speed of hair growth	None
Slow-growing hair	None
Slow growing hair	None
Slow rate of hair growth	None
Circumferential skin creases on extremities	None
Long eyelashes in irregular rows	None
Congenital alopecia totalis	None
Generalized hypopigmentation of hair	None
Generalised hypopigmentation of hair	None
Partial absence of specific antibody response to tetanus vaccine	None
Whole-immunoglobulin paraproteinemia	None
Complete or near-complete absence of specific antibody response to hepatitis B vaccine	None
Reduced fibroblast CD55 level	None
Abnormal zona pellucida morphology	None
Oligoclonal T cell expansion	None
Perinuclear cardiomyocyte vacuolization	None
Deficiency of N-acetylglucosamine-1-phosphotransferase	None
Chronic decreased IgE in blood	None
Chronic decreased circulating IgE	None
Pineocytomatous rosette	None
Neurocytic rosette	None
Decreased circulating IgD	None
Decreased IgD	None
Decreased IgD in blood	None
IgD deficiency	None
Defective DNA repair after ultraviolet radiation damage	None
Complete or near-complete absence of specific antibody response to unconjugated pneumococcus vaccine	None
Polyclonal elevation of circulating IgE	None
Decreased immunoglobulin level in body fluid	None
Monoclonal elevation of IgG kappa chain	None
Premature separation of centromeric heterochromatin	None
Reduced granulocyte CD55 level	None
Increased anti-animal protein IgE antibody level	None
Increased level of anti-animal protein IgE antibody	None
Increased anti-galactose-alpha-1, 3 galactose IgE antibody level	None
Increased anti-alpha-gal IgE antibody level	None
Light-chain paraproteinemia	None
Hypogammaglobulinemia	None
Decreased antibody level in blood	None
Decreased serum immunoglobulin	None
Reduced immunoglobulin levels	None
Immunoglobulin deficiency	None
Decreased immunoglobulin level	None
Decreased circulating antibody level	None
Chronic decreased circulating IgG1	None
Chronic decreased IgG1 in blood	None
Elevated intracellular cystine	None
Reduced granulocyte surface marker level	None
Oligoclonal elevation of circulating IgM	None
Chronic (near) absent circulating IgG1	None
Chronic (near) absent IgG1 in blood	None
Intranuclear cardiomyocyte mitochondria	None
Abnormal B cell proliferation	None
Absent Birbeck granules in Langerhans cells	None
Cardiomyocyte hypertrophy	None
Myocyte cellular hypertrophy	None
Mitochondrial respiratory chain defects	None
Transient decreased circulating IgG1	None
Transient decreased IgG1 in blood	None
Homer Wright rosette	None
Increased oocyte death	None
Polyclonal elevation of circulating IgA	None
Abnormal cellular physiology	None
Abnormality of cell physiology	None
Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	None
Mitochondrial lysine transport defect	None
Decreased natural antibody to blood group agents	None
Partial absence of isohemagglutinins	None
Reduced isohemagglutinin level	None
Chronic decreased circulating total IgG	None
Chronic decreased total IgG in blood	None
Abnormality of chromosome segregation	None
Increased circulating IgG4 level	None
Decreased activity of mitochondrial complex I	None
Respiratory complex I deficiency	None
Decreased CD25 upregulation upon TCR activation	None
Reduced IL2RA upregulation upon TCR activation	None
Poor CD25 upregulation upon TCR activation	None
Abnormal oocyte morphology	None
Decreased activity of mitochondrial complex III	None
Respiratory complex III deficiency	None
Prolonged G2 phase of cell cycle	None
Thin zona pellucida	None
Increased rate of premature chromosome condensation	None
Increased level of anti-drug IgE antibody	None
Increased anti-drug IgE antibody level	None
Decreased specific anti-polysaccharide antibody level	None
Low specific anti-polysaccharide antibody titer	None
Depressed antibody response to polysaccharide antigens	None
Specific anti-polysaccharide antibody deficiency	None
Megamitochondria	None
Mitochondrial hypertrophy	None
Decreased plasma free carnitine	None
Decreased CD69 upregulation upon TCR activation	None
Decreased circulating total IgG	None
Abnormal immunoglobulin level in body fluid	None
Decreased mitochondrial malic enzyme	None
Mitochondrial malic enzyme reduced	None
Abnormal mitochondria in muscle tissue	None
Abnormal mitochondria in muscle	None
Oligoclonal elevation of circulating IgA	None
Decreased activity of mitochondrial complex II	None
Respiratory complex II deficiency	None
Deficiency of delayed skin hypersensitivity	None
Decreased reactivity to skin test antigens	None
Impaired delayed hypersensitivity	None
Reduced delayed hypersensitivity	None
Abnormality of mucopolysaccharide metabolism	None
Abnormality of chromosome stability	None
Impaired Ig class switch recombination	None
Impaired B-lymphocyte isotype switching	None
Abnormal serum immunoglobulin concentration	None
Abnormal immunoglobulin concentration	None
Abnormal immunoglobulin level	None
Abnormal serum immunoglobulin levels	None
Abnormal serum level of immunoglobulin	None
Immunoglobulin abnormality	None
Mitochondrial depletion	None
Increased IgG level	None
Increased total IgG in blood	None
Increased circulating IgG level	None
Increased levels of IgG	None
