Inguinal hernia	HP:0000023
Absent/underdeveloped innermost ring finger bone	HP:0009300
Aplasia/Hypoplasia of the proximal phalanx of the 4th finger	HP:0009300
Short proximal phalanx of the 4th finger	HP:0009301
Short proximal phalanx of the fourth finger	HP:0009301
Hypoplastic/small proximal phalanx of the 4th finger	HP:0009301
Short innermost bone of the ring finger	HP:0009301
Bullet-shaped distal phalanx of the 4th finger	HP:0009302
Bullet-shaped outermost bone of ring finger	HP:0009302
Osteolytic defects of the distal phalanx of the 4th finger	HP:0009303
Patchy sclerosis of the distal phalanx of the 4th finger	HP:0009304
Uneven increase in bone density in the outermost bone of the ring finger	HP:0009304
Distal/middle symphalangism of 4th finger	HP:0009305
Symphalangism of the distal and middle phalanges of the 4th finger	HP:0009305
Fused outermost and middle bones of ring finger	HP:0009305
Triangular shaped distal phalanx of the 4th finger	HP:0009306
Triangular shaped outermost bone of the ring finger	HP:0009306
Uneven increase in bone density in the middle bone of the ring finger	HP:0009307
Patchy sclerosis of the middle phalanx of the 4th finger	HP:0009307
Fused middle bone of ring finger	HP:0009308
Symphalangism of middle phalanx of 4th finger	HP:0009308
Triangular shaped middle bone of the ring finger	HP:0009309
Triangular shaped middle phalanx of the 4th finger	HP:0009309
Broad innermost ring finger bone	HP:0009310
Broad proximal phalanx of the 4th finger	HP:0009310
Bullet-shaped proximal phalanx of the 4th finger	HP:0009311
Bullet-shaped innermost ring finger bone	HP:0009311
Osteolytic defects of the proximal phalanx of the 4th finger	HP:0009312
Uneven increase in bone density in the innermost bone of the ring finger	HP:0009313
Patchy sclerosis of the proximal phalanx of the 4th finger	HP:0009313
Fused innermost bone of ring finger	HP:0009314
Symphalangism affecting the proximal phalanx of the 4th finger	HP:0009314
Triangular shaped proximal phalanx of the 4th finger	HP:0009315
Triangular shaped innermost bone of the ring finger	HP:0009315
Triangular shaped innermost bone of the 4th finger	HP:0009315
Abnormal 3rd finger phalanx morphology	HP:0009316
Abnormality of the phalanges of the 3rd finger	HP:0009316
Abnormality of middle finger phalanges	HP:0009316
Abnormality of 3rd finger phalanges	HP:0009316
Abnormality of the middle finger bones	HP:0009316
Deviation of the 3rd finger	HP:0009317
Deviated middle finger	HP:0009317
Aplasia/Hypoplasia of the 3rd finger	HP:0009318
Absent/small middle finger	HP:0009318
Absent/underdeveloped middle finger	HP:0009318
Camptodactyly of middle finger	HP:0009319
Joint contracture of the 3rd finger	HP:0009319
Abnormality of end part of the middle bone of the middle finger	HP:0009320
Abnormality of the epiphyses of the 3rd finger	HP:0009320
Absent epiphysis of the middle phalanx of the 3rd finger	HP:0009321
Absent end part of the middle bone of the middle finger	HP:0009321
Bracket epiphysis of the middle phalanx of the 3rd finger	HP:0009322
Bracket shaped end part of the middle bone of the middle finger	HP:0009322
Cone-shaped end part of the middle bone of the middle finger	HP:0009323
Cone-shaped epiphysis of the middle phalanx of the 3rd finger	HP:0009323
Enlarged epiphysis of the middle phalanx of the 3rd finger	HP:0009324
Enlarged end part of the middle bone of the middle finger	HP:0009324
Fragmentation of end part of the middle bone of the middle finger	HP:0009325
Fragmentation of the epiphysis of the middle phalanx of the 3rd finger	HP:0009325
Irregular end part of the middle bone of the middle finger	HP:0009326
Irregular epiphysis of the middle phalanx of the 3rd finger	HP:0009326
Increased bone density of end part of the middle bone of the middle finger	HP:0009327
Ivory epiphysis of the middle phalanx of the 3rd finger	HP:0009327
Pseudoepiphysis of the middle phalanx of the 3rd finger	HP:0009328
Pseudoepiphyses of middle phalanx of middle-finger	HP:0009328
Small epiphysis of the middle phalanx of the 3rd finger	HP:0009329
Small end part of the middle bone of the middle finger	HP:0009329
Speckled calcifications in end part of the middle bone of the middle finger	HP:0009330
Stippling of the epiphysis of the middle phalanx of the 3rd finger	HP:0009330
Delta-shaped epiphysis of the middle phalanx of the 3rd finger	HP:0009331
Triangular epiphysis of the middle phalanx of the 3rd finger	HP:0009331
Triangular end part of the middle bone of the middle finger	HP:0009331
Abnormality of the epiphysis of the distal phalanx of the 3rd finger	HP:0009332
Abnormality of the end part of the outermost bone of the middle finger	HP:0009332
Abnormality of the end part of the innermost bone of the middle finger	HP:0009333
Abnormality of the epiphysis of the proximal phalanx of the 3rd finger	HP:0009333
Abnormality of the epiphysis of the middle phalanx of the 3rd finger	HP:0009334
Abnormality of the middle part of the middle bone of the middle finger	HP:0009334
Absent end part of the outermost bone of the middle finger	HP:0009335
Absent epiphysis of the distal phalanx of the 3rd finger	HP:0009335
Bracket shaped end part of the outermost bone of the middle finger	HP:0009336
Bracket epiphysis of the distal phalanx of the 3rd finger	HP:0009336
Cone-shaped epiphysis of the distal phalanx of the 3rd finger	HP:0009337
Cone-shaped end part of the outermost bone of the middle finger	HP:0009337
Enlarged end part of the outermost bone of the 3rd finger	HP:0009338
Enlarged epiphysis of the distal phalanx of the 3rd finger	HP:0009338
Fragmentation of end part of the outermost bone of the middle finger	HP:0009339
Fragmentation of the epiphysis of the distal phalanx of the 3rd finger	HP:0009339
Irregular epiphysis of the distal phalanx of the 3rd finger	HP:0009340
Irregular end part of the outermost long bone of the middle finger	HP:0009340
Increased bone density of end part of the outermost middle finger bone	HP:0009341
Ivory epiphysis of the distal phalanx of the 3rd finger	HP:0009341
Pseudoepiphysis of the distal phalanx of the 3rd finger	HP:0009342
Pseudoepiphysis of the outermost bone of the middle finger	HP:0009342
Small end part of the outermost long bone of the middle finger	HP:0009343
Small epiphysis of the distal phalanx of the 3rd finger	HP:0009343
Stippling of the epiphysis of the distal phalanx of the 3rd finger	HP:0009344
Speckled calcifications in end part of the outermost long bone of the middle finger	HP:0009344
Triangular epiphysis of the distal phalanx of the 3rd finger	HP:0009345
Delta-shaped epiphysis of the distal phalanx of the 3rd finger	HP:0009345
Triangular end part of the outermost long bone of the middle finger	HP:0009345
Absent end part of innermost long bone of the middle finger	HP:0009346
Absent epiphysis of the proximal phalanx of the 3rd finger	HP:0009346
Bracket shaped end part of innermost long bone of the middle finger	HP:0009347
Bracket epiphysis of the proximal phalanx of the 3rd finger	HP:0009347
Cone-shaped epiphysis of the proximal phalanx of the 3rd finger	HP:0009348
Cone-shaped end part of the innermost bone of the middle finger	HP:0009348
Enlarged end part of innermost long bone of the middle finger	HP:0009349
Large epiphysis of proximal middle-finger phalanx	HP:0009349
Enlarged epiphysis of the proximal phalanx of the 3rd finger	HP:0009349
Fragmentation of end part of innermost long bone of the middle finger	HP:0009350
Fragmentation of the epiphysis of the proximal phalanx of the 3rd finger	HP:0009350
Irregular epiphysis of the proximal phalanx of the 3rd finger	HP:0009351
Irregular end part of innermost long bone of the middle finger	HP:0009351
Ivory epiphysis of the proximal phalanx of the 3rd finger	HP:0009352
Increased bone density of end part of the innermost middle finger bone	HP:0009352
Pseudoepiphysis of the proximal phalanx of the 3rd finger	HP:0009353
Small epiphysis of the proximal phalanx of the 3rd finger	HP:0009354
Small end part of innermost long bone of the middle finger	HP:0009354
Speckled calcifications in end part of innermost long bone of the middle finger	HP:0009355
Stippling of the epiphysis of the proximal phalanx of the 3rd finger	HP:0009355
Delta-shaped epiphysis of the proximal phalanx of the 3rd finger	HP:0009356
Triangular end part of innermost long bone of the middle finger	HP:0009356
Triangular epiphysis of the proximal phalanx of the 3rd finger	HP:0009356
Abnormality of terminal phalanx of middle-finger	HP:0009357
Abnormality of the distal phalanx of the 3rd finger	HP:0009357
Abnormality of the outermost bone of the 3rd finger	HP:0009357
Abnormality of proximal middle-finger phalanx	HP:0009358
Abnormal innermost bone of middle finger	HP:0009358
Abnormality of the proximal phalanx of the 3rd finger	HP:0009358
Type A brachydactyly	HP:0009370
Type A1 brachydactyly	HP:0009371
Type A2 brachydactyly	HP:0009372
Short index fingers and second toes	HP:0009372
Type C brachydactyly	HP:0009373
Broad pinky finger bones	HP:0009374
Broad pinkie finger bones	HP:0009374
Broad little finger bones	HP:0009374
Broad phalanges of the 5th finger	HP:0009374
Bullet-shaped pinky finger bones	HP:0009375
Bullet-shaped little finger bones	HP:0009375
Bullet-shaped phalanges of the 5th finger	HP:0009375
Bullet-shaped pinkie finger bones	HP:0009375
Aplasia/Hypoplasia of the phalanges of the 5th finger	HP:0009376
Absent/underdeveloped pinky finger bones	HP:0009376
Absent/small pinky finger bones	HP:0009376
Absent/small little finger bones	HP:0009376
Absent/small pinkie finger bones	HP:0009376
Patchy sclerosis of 5th finger phalanx	HP:0009377
Patchy sclerosis of the phalanges of the 5th finger	HP:0009377
Uneven increase in bone density in pinkie finger bone	HP:0009377
Uneven increase in bone density in little finger bone	HP:0009377
Uneven increase in bone density in pinky finger bone	HP:0009377
Triangular shaped pinkie finger bones	HP:0009378
Triangular shaped pinky finger bones	HP:0009378
Triangular shaped phalanges of the 5th finger	HP:0009378
Triangular shaped little finger bones	HP:0009378
Rhomboid or triangular shaped pinkie finger bone	HP:0009379
Rhomboid or triangular shaped pinky finger bone	HP:0009379
Rhomboid or triangular shaped little finger bone	HP:0009379
Rhomboid or triangular shaped 5th finger distal phalanx	HP:0009379
Aplasia of the fingers	HP:0009380
Absent fingers	HP:0009380
Stubby fingers	HP:0009381
Short finger	HP:0009381
Hypoplastic digits	HP:0009381
Hypoplastic/small fingers	HP:0009381
Stubby finger	HP:0009381
Hypoplastic fingers	HP:0009381
Absent end part of pinky finger bone	HP:0009382
Absent end part of pinkie finger bone	HP:0009382
Absent epiphyses of the 5th finger	HP:0009382
Absent end part of little finger bone	HP:0009382
Bracket shaped end part of pinky finger bone	HP:0009383
Bracket epiphyses of the 5th finger	HP:0009383
Bracket shaped end part of pinkie finger bone	HP:0009383
Bracket shaped end part of little finger bone	HP:0009383
Cone-shaped end part of the pinkie finger bones	HP:0009384
Cone-shaped end part of the little finger bones	HP:0009384
Cone-shaped epiphyses of the 5th finger	HP:0009384
Cone-shaped end part of the pinky finger bones	HP:0009384
Enlarged epiphyses of the 5th finger	HP:0009385
Enlarged end part of the little finger bones	HP:0009385
Enlarged end part of the pinkie finger bones	HP:0009385
Enlarged end part of the pinky finger bones	HP:0009385
Fragmentation of the end part of the pinkie finger bones	HP:0009386
Fragmentation of the end part of the pinky finger bones	HP:0009386
Fragmentation of the epiphyses of the 5th finger	HP:0009386
Fragmentation of the end part of the little finger bones	HP:0009386
Irregular epiphyses of the 5th finger	HP:0009387
Irregular end part of the little finger bones	HP:0009387
Irregular end part of the pinky finger bones	HP:0009387
Irregular end part of the pinkie finger bones	HP:0009387
Increased bone density of end part of the little finger	HP:0009388
Increased bone density of end part of the pinkie finger	HP:0009388
Ivory epiphyses of the 5th finger	HP:0009388
Increased bone density of end part of the pinky finger	HP:0009388
Pseudoepiphyses of the 5th finger	HP:0009389
Small end part of pinkie finger bone	HP:0009390
Small epiphyses of the 5th finger	HP:0009390
Small end part of little finger bone	HP:0009390
Small end part of pinky finger bone	HP:0009390
Speckled calcifications in end part of little finger bone	HP:0009391
Speckled calcifications in end part of pinkie finger bone	HP:0009391
Stippling of the epiphyses of the 5th finger	HP:0009391
Speckled calcifications in end part of pinky finger bone	HP:0009391
Delta-shaped epiphyses of the 5th finger	HP:0009392
Triangular end part of the pinkie finger	HP:0009392
Triangular end part of the little finger	HP:0009392
Triangular epiphyses of the 5th finger	HP:0009392
Triangular end part of the pinky finger	HP:0009392
Absent end part of the ring finger bone	HP:0009393
Absent epiphyses of the 4th finger	HP:0009393
Bracket epiphyses of the 4th finger	HP:0009394
Bracket shaped end part of ring finger bones	HP:0009394
