Lower lip pit	HP:0000196
Triangular shaped middle phalanges of the toes	None
Triangular shaped middle bones of toes	None
Camptodactyly of middle finger	None
Joint contracture of the 3rd finger	None
Triangular shaped proximal phalanx of the 2nd toe	None
Triangular shaped innermost 2nd toe bone	None
Upper limb phocomelia	None
Fragmentation of the epiphysis of the distal phalanx of the hallux	None
Fragmentation of the end part of the outermost bone of the big toe	None
Bracket shaped end part of the innermost bone of big toe	None
Bracket epiphysis of the proximal phalanx of the hallux	None
Wide proximal femoral metaphysis	None
Wide metaphysis of innermost thighbone	None
Aplasia of the forearm bones	None
Absent forearm bone	None
Short proximal phalanx of toe	None
Short innermost toe bone	None
Absent/underdeveloped outermost 2nd toe bone	None
Aplasia/Hypoplasia of the distal phalanx of the 2nd toe	None
Absent/small outermost 2nd toe bone	None
Broad distal big toe	None
Broad distal hallux	None
Increased bone density in the innermost bone of the ring finger	None
Sclerosis of the proximal phalanx of the 4th finger	None
Rudimentary to absent fibulae	None
Small to absent calf bone	None
Small to absent fibula	None
Rudimentary fibula	None
Pseudoepiphyses of the 5th toe	None
Partial duplication of the middle bone of the 2nd toe	None
Partial duplication of the middle phalanx of the 2nd toe	None
Broad great toe	None
Broad great toes	None
Wide big toe	None
Broad halluces	None
Abnormally broad great toes	None
Broad hallux	None
Broad big toe	None
Cupped wide portion of the upper limb bone	None
Cupped metaphyses of the upper limbs	None
Patchy sclerosis of the 1st metatarsal	None
Uneven increase in bone density of the 1st long bone of foot	None
Horizontal acetabular roof	None
Flat acetabular roofs	None
Acetabular angle flat	None
Horizontal acetabular roofs	None
Flattened acetabular roof	None
Horizontal acetabulae	None
Flat acetabular roof	None
Sclerotic foci of humeral diaphysis	None
Fragmentation of the metacarpal epiphyses	None
Fragmentation of end part of the long bone of hand	None
Patchy sclerosis of the proximal phalanx of the 4th finger	None
Uneven increase in bone density in the innermost bone of the ring finger	None
Absent little finger	None
Absent pinkie finger	None
Absent pinky finger	None
Aplasia of the 5th finger	None
Thin metacarpal cortices	None
Small end part of the innermost bone of the 4th toe	None
Small epiphysis of the proximal phalanx of the 4th toe	None
Increased bone density in the outermost bone of the 2nd toe	None
Sclerosis of the distal phalanx of the 2nd toe	None
Uneven increase in bone density in the outermost pinky toe bone	None
Uneven increase in bone density in the outermost pinkie toe bone	None
Patchy sclerosis of the distal phalanx of the 5th toe	None
Uneven increase in bone density in the outermost little toe bone	None
Cone-shaped epiphysis of the proximal phalanx of the 2nd toe	None
Cone-shaped end part of the innermost bone of the 2nd toe	None
Laterally deficient tibial plateaux	None
Abnormality of the end part of the innermost long bone in upper arm	None
Abnormality of the proximal humeral epiphysis	None
Limited elbow flexion	None
Wide diaphyses of the upper limbs	None
Broad shaft of long bone of the upper limbs	None
Wide shaft of long bone of the upper limbs	None
Broad diaphyses of the upper limbs	None
Short phalanx of the second toe	None
Short 2nd toe bone	None
Hypoplastic/small phalanges of the 2nd toe	None
Short phalanx of the 2nd toe	None
Small end part of the middle bone of the 2nd toe	None
Small epiphysis of the middle phalanx of the 2nd toe	None
Hypoplastic/absent phalanges	None
Aplasia/Hypoplasia of the phalanges of the hand	None
Aplastic/hypoplastic phalanges of the hand	None
Aplastic/hypoplastic phalanges	None
Pseudoepiphysis of the 2nd finger	None
Accessory index finger epiphysis	None
Opposable triphalangeal thumb	None
Partial duplication of the distal phalanx of the fourth toe	None
Partial duplication of the outermost bone of the fourth toe	None
Partial duplication of the distal phalanx of the 4th toe	None
Short terminal thumb phalanx	None
Short outermost bone of the thumb	None
Small terminal thumb phalanx	None
Hypoplastic/small distal phalanx of the thumb	None
Hypoplastic terminal thumb phalanx	None
Short thumb terminal phalanx	None
Short distal phalanx of the thumb	None
Partial duplication of the middle bones of hand	None
Partial duplication of the middle phalanges of the hand	None
Autoamputation	None
Uneven increase in bone density in the outermost bone of the 2nd toe	None
Patchy sclerosis of the distal phalanx of the 2nd toe	None
Abnormality of the os naviculare pedis	None
Complete duplication of the proximal phalanx of the 4th toe	None
Complete duplication of the innermost 4th toe bone	None
Expanded metacarpals with widened medullary cavities	None
bone elbow	None
Fractured elbow	None
Club-shaped innermost end of thighbone	None
Club-shaped proximal femur	None
Speckled calcifications in end part of the innermost long bone of index finger	None
Stippling of the epiphysis of the proximal phalanx of the 2nd finger	None
Osteolytic defects of the outermost bone of the 3rd toe	None
Osteolytic defects of the distal phalanx of the 3rd toe	None
Trapezoidal distal femoral condyles	None
Abnormality of limbs	None
Dysmelia	None
Abnormal limbs	None
Limb anomaly	None
Abnormality of the humeroradial joint	None
Proximal upper limb amyotrophy	None
Proximal muscle atrophy in upper limbs	None
Proximal upper limb muscle atrophy	None
Broad middle bone of the 4th finger	None
Broad middle phalanx of the 4th finger	None
Osteolytic defects of the distal phalanges of the toes	None
Abnormality of the epiphysis of the proximal phalanx of the 3rd finger	None
Abnormality of the end part of the innermost bone of the middle finger	None
Wide long bones of hand	None
Broad metacarpals	None
Wide metacarpals	None
Hammertoes	None
Hammer toe	None
Hammertoe	None
Fragmentation of the epiphysis of the distal phalanx of the 4th toe	None
Fragmentation of the end part of the outermost bone of the 4th toe	None
Midphalangeal hypoplasia	None
Short middle phalanx of finger	None
Hypoplastic middle phalanx	None
Short middle bone of finger	None
Short middle phalanges	None
Hypoplasia of the middle phalanges of the hand	None
Brachymesophalangy	None
Hypoplastic middle phalanges	None
Shortened middle finger bones	None
Disproportionately short middle phalanges	None
Medial rotation of the medial malleolus	None
Increased bone density of end part of the 2nd toe	None
Ivory epiphyses of the 2nd toe	None
Patchy sclerosis of the proximal phalanx of the hallux	None
Uneven increase in bone density in the innermost bone of the big toe	None
Fibular deviation of the 5th toe	None
large feet	None
Disproportionately large feet	None
Long foot	None
long feet	None
Limited knee flexion/extension	None
Absent middle bone of index finger	None
Absent middle phalanx of 2nd finger	None
Absent middle phalanx of index finger	None
Aplasia of the middle phalanx of the 2nd finger	None
Absent end part of the toe bones	None
Absent epiphyses of the toes	None
bone lateral malleolus of fibula	None
Fractured lateral malleolus of fibula	None
Short distal phalanx of toe	None
Hypoplastic distal phalanges of feet	None
Short outermost bone of toe	None
Wide long bone of upper arm	None
Wide humerus	None
Broad humerus	None
Osteolytic defects of the middle phalanx of the 2nd toe	None
Cone-shaped end part of the outermost pinky finger bone	None
Cone-shaped end part of the outermost little finger bone	None
Cone-shaped end part of the outermost pinkie finger bone	None
Cone-shaped epiphysis of the distal phalanx of the 5th finger	None
Cone-shaped epiphysis of the distal phalanx of the little finger	None
Ivory epiphyses of the 3rd finger	None
Increased bone density of end part of the middle finger bone	None
Fusion of the long bones of the feet	None
Metatarsal synostosis	None
Fusion of metatarsals	None
Synostosis involving metatarsal bones	None
Broad distal phalanx of the 4th toe	None
Wide outermost bone of the 4th toe	None
Broad outermost bone of the 4th toe	None
Triangular proximal index finger phalanx	None
Triangular shaped proximal phalanx of the 2nd finger	None
Triangular shaped innermost bone of index finger	None
Increased laxity of fingers	None
Webbed 2nd-5th toes	None
2-5 toe syndactyly	None
Absent/small extremities	None
Aplasia/hypoplasia of the extremities	None
Absent/underdeveloped extremities	None
Shortened limbs	None
Short or absent limbs	None
Increased bone density in the outermost bone of the big toe	None
Sclerosis of the distal phalanx of the hallux	None
Aplasia/Hypoplasia involving the musculature of the upper limbs	None
Absent/small upper limb muscles	None
Absent/underdeveloped upper limb muscles	None
Irregular end part of the innermost bone of the 4th toe	None
Irregular epiphysis of the proximal phalanx of the 4th toe	None
Abnormal metacarpophalangeal joint morphology	None
Abnormality of the knuckle	None
Abnormality of metacarpophalangeal joint	None
Large distal femoral epiphyses	None
Enlargement of the distal femoral epiphysis	None
Enlargement of the outermost thighbone end part	None
Flattened end part of knee bone	None
Flattened knee epiphyses	None
Small trapezoid bone	None
Ankylosis of feet small joints	None
Fibular hypoplasia	None
Short fibula	None
Hypoplastic fibula	None
Short fibulae	None
Short calf bone	None
Fused bones of the midfoot	None
Tarsometatarsal synostosis	None
Hypoplastic/small proximal phalanx of the 5th finger	None
Short proximal phalanx of the fifth finger	None
Short innermost little finger bone	None
Short proximal phalanx of the 5th finger	None
Short innermost pinkie finger bone	None
Short innermost pinky finger bone	None
Curved proximal phalanx of the 5th toe	None
Curved innermost little toe bone	None
Curved innermost pinky toe bone	None
Curved innermost pinkie toe bone	None
Shortening of the achilles tendon	None
Tight achilles tendon	None
Achilles tendon contracture	None
Contractures of the Achilles tendon	None
Achilles tendon contractures	None
Wide end part of long bone in upper arm	None
Wide humeral epiphyses	None
Broad humeral epiphyses	None
Partial duplication of the proximal phalanx of the 5th finger	None
Partial duplication of the innermost pinky finger bone	None
Partial duplication of the innermost pinkie finger bone	None
Partial duplication of the innermost little finger bone	None
Partial or complete syndactyly 3rd-4th fingers	None
Webbed 3rd-4th fingers	None
3-4 finger syndactyly	None
Webbed 3rd-4th finger	None
Limited elbow extension and supination	None
Amyotrophy involving the thigh	None
Wasting of thigh muscle	None
Amyotrophy of the thigh musculature	None
Proximal lower limb muscle atrophy	None
Proximal lower limb amyotrophy	None
Thigh muscle atrophy	None
2-3 toe syndactyly	None
Toe syndactyly, 2-3	None
Syndactyly of second and third toes	None
2-3 toe soft tissue syndactyly	None
2-3 toes syndactyly	None
partial or complete syndactyly 2nd-3rd toes	None
Webbed 2nd and 3rd toes	None
2-3 syndactyly of feet	None
Abnormality of the distal fibular epiphysis	None
Abnormality of the outermost end part of calf bone	None
Aplasia of the 5th metacarpal	None
Absent 5th metacarpal	None
Absent 5th long bone of hand	None
Abnormal 1st metacarpal morphology	None
Abnormality of the 1st long bone of hand	None
Abnormality of the 1st metacarpal	None
Abnormally indented hip sockets	None
Protrusio acetabulae	None
Protrusio acetabuli	None
Y-shaped long bone of foot	None
Y-shaped metatarsals	None
Lower limb hypertonia	None
Wide outermost end of long bone	None
Distal widening of metacarpals	None
Partial fusion of innermost row of wrist bones	None
Partial fusion of proximal row of carpal bones	None
Trident hand	None
trident abnormality	None
trident deformity	None
Cone-shaped end part of innermost thighbone	None
Cone-shaped capital femoral epiphysis	None
Symphalangism of the 4th finger	None
Symphalangism of the ring finger	None
Fused ring finger bones	None
Short fourth toe proximal phalanx	None
Short proximal phalanx of the 4th toe	None
Hypoplastic/small proximal phalanx of the 4th toe	None
Short proximal phalanx of the fourth toe	None
Normal-density transverse humeral bands	None
Ankle swelling	None
Round humeral epiphyses	None
Round end part of long bone in upper arm	None
Flat distal femoral epiphysis	None
Flattened distal femoral epiphyses	None
Flat end part of outermost thighbone	None
Enlargement of the ankles	None
Distal ulnar epiphyseal calcifications	None
Distal ulnar epiphyseal stippling	None
Curved proximal phalanx of the 4th finger	None
Curved innermost ring finger bone	None
Dislocated elbows on both sides	None
Bilateral elbow dislocations	None
Abnormality of the epiphyses of the 2nd finger	None
Abnormality of the end part of the index finger bone	None
Short fifth metatarsal	None
Short 5th long bone of foot	None
Hypoplasia of the fifth metatarsal bone	None
Symphalangism affecting the phalanges of the 3rd toe	None
Fused bones of 3rd toe	None
Absent ossification of the trapezium	None
Rhomboid or triangular shaped fifth finger middle phalanx	None
Rhomboid or triangular shaped 5th finger middle phalanx	None
Abnormality of the calf bone	None
Abnormality of fibula morphology	None
Abnormality of the pinkie toe bones	None
Abnormality of the phalanges of the 5th toe	None
Abnormality of the pinky toe bones	None
Abnormality of the little toe bones	None
Camptodactyly of the fourth toe	None
Contracture of the innermost hinge joint of the 4th toe	None
Contracture of the proximal interphalangeal joint of the 4th toe	None
Camptodactyly of the 4th toe	None
Contracture of the distal interphalangeal joint of the 3rd toe	None
Absence or underdevelopment of the radius bone of the arm	None
Absent/small radius	None
Radial aplasia/hypoplasia	None
Absent/underdeveloped radius	None
Aplasia/Hypoplasia of the radius	None
Posterior radial head dislocation	None
Hyperplastic femoral trochanters	None
Hyperplasia of the femoral trochanters	None
Brachioradialis hyporeflexia	None
Fractured patella	None
bone patella	None
Abnormality of femoral epiphysis	None
Abnormality of thighbone end part	None
Pseudoepiphysis of the middle phalanx of the 2nd toe	None
Bladder incontinence	None
Loss of bladder control	None
Urinary incontinence	None
Premature sudden cardiac death	None
Sudden cardiac death	None
Sudden death	None
Upset stomach	None
Pain in stomach	None
Stomach pain	None
Gastrointestinal pain	None
Abdominal pain	None
